estimator,label,N,T,split,alpha,current_date,target_window_start,target_date,example,component,loss
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-23,2020-08-27,2021-08-20,371,block_2_3,0.016031182457319715
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-23,2020-08-27,2021-08-20,371,block_4_6,0.06165819725690724
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-23,2020-08-27,2021-08-20,371,top_3,0.011026188706803422
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-23,2020-08-27,2021-08-20,371,top_6,0.03099128249992959
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-06-23,2020-08-27,2021-08-20,371,flag_nested,0.01488447548829651
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-07-13,2020-09-16,2021-09-09,372,market_1,0.0029510069681569773
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-07-13,2020-09-16,2021-09-09,372,block_2_3,0.022686203991355236
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-07-13,2020-09-16,2021-09-09,372,block_4_6,0.0886956320994754
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-07-13,2020-09-16,2021-09-09,372,top_3,0.015331268309322965
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-07-13,2020-09-16,2021-09-09,372,top_6,0.04735672334377172
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-07-13,2020-09-16,2021-09-09,372,flag_nested,0.021879666207083887
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-02,2020-10-06,2021-09-29,373,market_1,0.0018082961055606583
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-02,2020-10-06,2021-09-29,373,block_2_3,0.0350904396506907
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-02,2020-10-06,2021-09-29,373,block_4_6,0.07323904842964997
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-02,2020-10-06,2021-09-29,373,top_3,0.0236528539360726
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-02,2020-10-06,2021-09-29,373,top_6,0.03380949129091867
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-02,2020-10-06,2021-09-29,373,flag_nested,0.019756880444183975
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-20,2020-10-26,2021-10-19,374,market_1,0.001974818695633873
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-20,2020-10-26,2021-10-19,374,block_2_3,0.11680425065495459
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-20,2020-10-26,2021-10-19,374,block_4_6,0.13918011993913249
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-20,2020-10-26,2021-10-19,374,top_3,0.07839919711071645
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-20,2020-10-26,2021-10-19,374,top_6,0.03797667209602951
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-08-20,2020-10-26,2021-10-19,374,flag_nested,0.039450229300793276
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-09-09,2020-11-13,2021-11-08,375,market_1,0.0022862111372058402
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-09-09,2020-11-13,2021-11-08,375,block_2_3,0.04722093228665358
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-09-09,2020-11-13,2021-11-08,375,block_4_6,0.07057959205703312
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-09-09,2020-11-13,2021-11-08,375,top_3,0.03209069944325075
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-09-09,2020-11-13,2021-11-08,375,top_6,0.02588857078017896
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-09-09,2020-11-13,2021-11-08,375,flag_nested,0.020088493786878516
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-09-29,2020-12-03,2021-11-26,376,market_1,0.0019935257221519453
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-09-29,2020-12-03,2021-11-26,376,block_2_3,0.042704588891155915
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-09-29,2020-12-03,2021-11-26,376,block_4_6,0.06581186319496017
