,raw,raw,raw,standardised,standardised,standardised,T,N,null_mode1,null_mode2,null_mode3
,mode1,mode2,mode3,mode1,mode2,mode3,,,,,
690,222.96318421441777,4.822473457593022,1.7743897318012334,100.40531779063674,3.921533294437534,1.256812884831746,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
695,227.9130246472938,4.870791033030017,1.7666727236585091,101.92435613536483,3.9770748754661627,1.2499923579368508,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
700,233.38277358839346,4.922934529844591,1.7530968044845,103.64608532803403,4.040722614961257,1.242359792689429,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
705,238.84807699204507,4.976386311440812,1.737100576355282,105.27490814330761,4.111251172952957,1.2334991866688865,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
710,244.1339174695199,5.025915004791335,1.7207821163453814,106.90637956393523,4.187868071020555,1.2247115868751248,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
715,249.27393329497787,5.0765408766275675,1.7078759192245603,108.45784836926616,4.2618284773925765,1.2187893941828596,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
720,254.20183001878345,5.130477488470451,1.7044028551281836,109.98521784283443,4.334565786634409,1.216421557992396,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
725,258.83963518959064,5.172294691061842,1.6994355129312977,111.38602896557614,4.39771037523017,1.215876320877451,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
730,263.501794359816,5.230267425716014,1.6977023015021346,112.75557272007316,4.475006250706314,1.216651931129852,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
735,267.93460507193686,5.2774533809658015,1.6948007724622787,114.00565735026578,4.554547007239916,1.2179613753552938,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
740,271.7285823755492,5.285669653711588,1.6920266948365654,115.07069333885084,4.628428497449166,1.2205265283268403,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
745,275.39839879365223,5.272031315520651,1.6895312898536883,116.05629497107448,4.697713374882752,1.2213406129077393,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
750,278.6446259875773,5.248879732642151,1.6886608709024908,116.89540527177344,4.764881523690715,1.2234093035732798,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
755,280.88029410566276,5.240500598477417,1.687987445663566,117.56525260561617,4.837497405347164,1.2260037838365971,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
760,282.6037135638333,5.228971882364836,1.6825525339736225,117.99036792579757,4.9092148989040725,1.2289501846153286,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
765,284.29286486257735,5.2271658428225445,1.682857954570277,118.34240313445773,4.982749495934929,1.231005205411747,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
770,285.56827486820725,5.201962316668489,1.670557861957886,118.56122140740027,5.0504188790457585,1.2309877981168882,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
775,286.59668989598765,5.145583491556277,1.662426776462909,118.65530203859477,5.117122798360739,1.2297209743320616,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
780,287.8632344353803,5.06992728807678,1.657066329107252,118.82338785154032,5.177824768591043,1.2304424143839412,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
785,289.06645096746746,4.994990197959536,1.6599947121550584,118.93253265257125,5.239155010883876,1.2296750622398627,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
790,290.39823400280716,4.956771766421501,1.6620057008762645,119.10645227067751,5.309644892017589,1.2297189801015564,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
795,291.3902254403507,4.914602659523708,1.6616762809340626,119.06739224881218,5.382861990108957,1.2317680638826494,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
800,292.4010371699407,4.871805960688434,1.6579113841704927,119.05621101126157,5.462264580267746,1.2329008532299954,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
805,293.49870546675925,4.836158684334464,1.6542679962486926,119.07971232972712,5.544345829090941,1.2353548406183237,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
810,294.23377404105884,4.804098656357223,1.6561024519985144,119.079360101029,5.627458166721934,1.2386177198061876,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
815,294.56308681104144,4.774140942444126,1.6551340086824817,118.92332017704504,5.708565474918597,1.240549532082609,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
820,294.55377028561725,4.759395160969434,1.653706110712085,118.69943614122273,5.792073494592897,1.2433435498883856,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
