,raw,standardised,T,N,null_mode1
,mode1,mode1,,,
1175,17.4069323945389,7.661202615715574,60,26,8.121375278234934
1180,17.544577038542165,7.6842561800634535,60,26,8.121375278234934
1185,17.63871233371028,7.699134090308823,60,26,8.121375278234934
1190,17.697317091256853,7.721922304893895,60,26,8.121375278234934
1195,17.706323017995967,7.746165320970305,60,26,8.121375278234934
1200,17.688398621115404,7.734934106227719,60,26,8.121375278234934
1205,17.6738631238647,7.696739583140453,60,26,8.121375278234934
1210,17.61305051580877,7.656928154350249,60,26,8.121375278234934
1215,17.502587140336683,7.60583857525608,60,26,8.121375278234934
1220,17.4005210761112,7.527723539495724,60,26,8.121375278234934
1225,17.307914872917706,7.430412232871859,60,26,8.121375278234934
1230,17.20352654175154,7.294384656593264,60,26,8.121375278234934
1235,17.065736530024697,7.121710571326649,60,26,8.121375278234934
1240,16.881152301662393,6.949477855156574,60,26,8.121375278234934
1245,16.70934150929613,6.773092773959209,60,26,8.121375278234934
1250,16.514932951495602,6.585376607770032,60,26,8.121375278234934
1255,16.364473179828895,6.395116790289913,60,26,8.121375278234934
1260,16.27139655939808,6.225970702004204,60,26,8.121375278234934
1265,16.183749824823064,6.059881346376467,60,26,8.121375278234934
1270,16.120361015692108,5.905177976424507,60,26,8.121375278234934
1275,16.1161965284814,5.777825371153918,60,26,8.121375278234934
1280,16.12852765140483,5.681058699216404,60,26,8.121375278234934
1285,16.113361861016006,5.610120101644464,60,26,8.121375278234934
1290,16.10959260195885,5.591519496050362,60,26,8.121375278234934
1295,16.160819544670453,5.633849648995618,60,26,8.121375278234934
1300,16.266188682545135,5.721145537974291,60,26,8.121375278234934
1305,16.411433461171693,5.845718253183303,60,26,8.121375278234934
1310,16.568933910059943,5.97866923183558,60,26,8.121375278234934
1315,16.81361877632183,6.154026949481936,60,26,8.121375278234934
1320,17.01299817587161,6.33438758555392,60,26,8.121375278234934
1325,17.21767208361685,6.556734187506553,60,26,8.121375278234934
1330,17.444883550280718,6.775269496784482,60,26,8.121375278234934
1335,17.633936031829222,6.990725599650315,60,26,8.121375278234934
1340,17.818761274420314,7.195042622697134,60,26,8.121375278234934
1345,17.985729914716494,7.384892513326871,60,26,8.121375278234934
1350,18.155954860030068,7.564537787230339,60,26,8.121375278234934
1355,18.321123804771652,7.722672758052173,60,26,8.121375278234934
1360,18.46315628240618,7.847432626821362,60,26,8.121375278234934
1365,18.61059792136926,7.956528271469254,60,26,8.121375278234934
1370,18.737877900052556,8.049764717944514,60,26,8.121375278234934
