component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_abs_cross_correlation,original_mean_abs_cross_correlation,median_relative_spectrum_error,median_abs_lag1_error,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
block_2_3,462,0.03995685710975408,0.04463285256556329,-0.12349922763166211,0.21860590773205751,0.5627705627705628,1.2905355051585174,1.29222978811138,14,0.010704069317419924,0.3698679457331794,0.0006598981200074566,4.947865277175889e-05,0.058341334935134576,0.03890323000408876,0.03269002032105443
block_4_6,462,0.011453065025727068,0.011935620996517368,-0.11797326304114891,0.1407857316072157,0.5411255411255411,1.6572376494943701,1.6566973838040164,14,0.010704069317419924,0.3698679457331794,0.0006598981200074566,4.947865277175889e-05,0.058341334935134576,0.03890323000408876,0.03269002032105443
top_3,462,0.04792920850207613,0.05214328386354899,-0.10560774552113675,0.19669627952705504,0.5735930735930735,1.2087904194770205,1.2091741161590865,14,0.010704069317419924,0.3698679457331794,0.0006598981200074566,4.947865277175889e-05,0.058341334935134576,0.03890323000408876,0.03269002032105443
top_6,462,0.05249893855203446,0.0543442256484717,-0.046441491287330994,0.16440950331505166,0.6341991341991342,1.5008250593554553,1.5002107740992603,14,0.010704069317419924,0.3698679457331794,0.0006598981200074566,4.947865277175889e-05,0.058341334935134576,0.03890323000408876,0.03269002032105443
flag_nested,462,0.05795170803323636,0.06659175453703235,-0.04375006050360312,0.18419470966914686,0.6623376623376623,1.2247050533684705,1.2267100036519596,14,0.010704069317419924,0.3698679457331794,0.0006598981200074566,4.947865277175889e-05,0.058341334935134576,0.03890323000408876,0.03269002032105443
market_1,462,0.045875890714508795,0.06452802936395347,-0.2832614046054958,0.3783666495488324,0.5497835497835498,0.7825795631040718,0.786208682680829,15,0.009597035234329327,0.3698679457331794,0.0006552295054584686,3.8462693654275903e-05,0.05189775356824495,0.039758971689664184,0.03552768551659097
block_2_3,462,0.016729755240798377,0.033589172035375564,-0.15692985033376158,0.20012615619999402,0.5606060606060606,1.293067117928074,1.2955354132531895,15,0.009597035234329327,0.3698679457331794,0.0006552295054584686,3.8462693654275903e-05,0.05189775356824495,0.039758971689664184,0.03552768551659097
block_4_6,462,0.025186469433231166,0.031692230397272744,-0.10249186688772607,0.15267513982629716,0.5714285714285714,1.6554211765198368,1.65736578086055,15,0.009597035234329327,0.3698679457331794,0.0006552295054584686,3.8462693654275903e-05,0.05189775356824495,0.039758971689664184,0.03552768551659097
top_3,462,0.03181562749756511,0.029787414870721896,-0.12945717158411235,0.20073324980649143,0.5541125541125541,1.2100829971052647,1.2123966123297458,15,0.009597035234329327,0.3698679457331794,0.0006552295054584686,3.8462693654275903e-05,0.05189775356824495,0.039758971689664184,0.03552768551659097
top_6,462,0.05723271349274744,0.059884997866804644,-0.053086539548450815,0.1904088999714119,0.6428571428571429,1.4794429344021796,1.480970767607364,15,0.009597035234329327,0.3698679457331794,0.0006552295054584686,3.8462693654275903e-05,0.05189775356824495,0.039758971689664184,0.03552768551659097
flag_nested,462,0.03268104504257521,0.03055356120989134,-0.09845497814372273,0.1734357396456313,0.5822510822510822,1.2448155576739037,1.2483120086801174,15,0.009597035234329327,0.3698679457331794,0.0006552295054584686,3.8462693654275903e-05,0.05189775356824495,0.039758971689664184,0.03552768551659097
